Country/Region,Province/State,Confirmed,Recovered,Deaths,Date
India,Andhra Pradesh,11489,5196,148,6/26/2020
India,Arunachal Pradesh,172,42,1,6/26/2020
India,Assam,6607,4259,9,6/26/2020
India,Bihar,8716,6762,58,6/26/2020
India,Chandigarh,425,335,6,6/26/2020
India,Chhattisgarh,2545,1914,13,6/26/2020
India,Dadra and Nagar Haveli and Daman and Diu,163,41,0,6/26/2020
India,Delhi,77240,47091,2492,6/26/2020
India,Goa,1039,370,2,6/26/2020
India,Gujarat,30095,22030,1771,6/26/2020
India,Haryana,12884,8016,211,6/26/2020
India,Himachal Pradesh,864,502,9,6/26/2020
India,Jammu and Kashmir,6762,4080,91,6/26/2020
India,Jharkhand,2290,1643,12,6/26/2020
India,Karnataka,11005,6916,180,6/26/2020
India,Kerala,3876,2008,22,6/26/2020
India,Ladakh,946,358,1,6/26/2020
India,Madhya Pradesh,12798,9804,546,6/26/2020
India,Maharashtra,152765,79815,7106,6/26/2020
India,Manipur,1075,393,0,6/26/2020
India,Meghalaya,47,42,1,6/26/2020
India,Mizoram,145,30,0,6/26/2020
India,Nagaland,371,162,0,6/26/2020
India,Odisha,6180,4422,17,6/26/2020
India,Puducherry,502,187,9,6/26/2020
India,Punjab,4957,3201,122,6/26/2020
India,Rajasthan,16660,13062,380,6/26/2020
India,Sikkim,86,39,0,6/26/2020
India,Tamil Nadu,74622,41357,957,6/26/2020
India,Telangana,12349,4766,237,6/26/2020
India,Tripura,1325,1055,1,6/26/2020
India,Unknown,8023,0,0,6/26/2020
India,Uttar Pradesh,20943,13583,630,6/26/2020
India,Uttarakhand,2725,1822,37,6/26/2020
India,West Bengal,16190,10535,616,6/26/2020
India,Andaman and Nicobar Islands,72,43,0,6/27/2020
India,Andhra Pradesh,12285,5480,157,6/27/2020
India,Arunachal Pradesh,177,54,1,6/27/2020
India,Assam,6816,4500,9,6/27/2020
India,Bihar,8931,6843,59,6/27/2020
India,Chandigarh,428,335,6,6/27/2020
India,Chhattisgarh,2545,1914,13,6/27/2020
India,Dadra and Nagar Haveli and Daman and Diu,177,55,0,6/27/2020
India,Delhi,80188,49301,2558,6/27/2020
India,Goa,1128,420,2,6/27/2020
India,Gujarat,30709,22409,1789,6/27/2020
India,Haryana,13427,8472,218,6/27/2020
India,Himachal Pradesh,894,509,9,6/27/2020
India,Jammu and Kashmir,6966,4225,93,6/27/2020
India,Jharkhand,2339,1724,12,6/27/2020
India,Karnataka,11923,7287,191,6/27/2020
India,Kerala,4071,2110,22,6/27/2020
India,Ladakh,960,554,1,6/27/2020
India,Madhya Pradesh,12965,9971,550,6/27/2020
India,Maharashtra,159133,84245,7273,6/27/2020
India,Manipur,1092,432,0,6/27/2020
India,Meghalaya,47,42,1,6/27/2020
India,Mizoram,148,55,0,6/27/2020
India,Nagaland,387,164,0,6/27/2020
India,Odisha,6350,4606,18,6/27/2020
India,Puducherry,619,221,10,6/27/2020
India,Punjab,5056,3320,128,6/27/2020
India,Rajasthan,16944,13367,391,6/27/2020
India,Sikkim,87,46,0,6/27/2020
India,Tamil Nadu,78335,44094,1025,6/27/2020
India,Telangana,13436,4928,243,6/27/2020
India,Tripura,1334,1071,1,6/27/2020
India,Unknown,7839,0,0,6/27/2020
India,Uttar Pradesh,21549,14215,649,6/27/2020
India,Uttarakhand,2791,1912,37,6/27/2020
India,West Bengal,16711,10789,629,6/27/2020
India,Andaman and Nicobar Islands,76,45,0,6/28/2020
India,Andhra Pradesh,13241,5908,169,6/28/2020
India,Arunachal Pradesh,182,60,1,6/28/2020
India,Assam,7206,5088,10,6/28/2020
India,Bihar,9212,7118,60,6/28/2020
India,Chandigarh,429,336,6,6/28/2020
India,Chhattisgarh,2662,2091,13,6/28/2020
India,Dadra and Nagar Haveli and Daman and Diu,178,60,0,6/28/2020
India,Delhi,83077,52607,2623,6/28/2020
India,Goa,1198,478,3,6/28/2020
India,Gujarat,31320,22800,1808,6/28/2020
India,Haryana,13829,8917,223,6/28/2020
India,Himachal Pradesh,916,529,9,6/28/2020
India,Jammu and Kashmir,7093,4316,94,6/28/2020
India,Jharkhand,2364,1793,12,6/28/2020
India,Karnataka,13190,7507,207,6/28/2020
India,Kerala,4189,2152,22,6/28/2020
India,Ladakh,963,586,1,6/28/2020
India,Madhya Pradesh,13186,10084,557,6/28/2020
India,Maharashtra,164626,86575,7429,6/28/2020
India,Manipur,1185,455,0,6/28/2020
India,Meghalaya,47,42,1,6/28/2020
India,Mizoram,148,55,0,6/28/2020
India,Nagaland,415,164,0,6/28/2020
India,Odisha,6614,4743,21,6/28/2020
India,Puducherry,619,221,10,6/28/2020
India,Punjab,5216,3526,133,6/28/2020
India,Rajasthan,17271,13611,399,6/28/2020
India,Sikkim,88,49,0,6/28/2020
India,Tamil Nadu,82275,45537,1079,6/28/2020
India,Telangana,14419,5172,247,6/28/2020
India,Tripura,1346,1079,1,6/28/2020
India,Unknown,7285,0,0,6/28/2020
India,Uttar Pradesh,22147,14808,660,6/28/2020
India,Uttarakhand,2823,2018,38,6/28/2020
India,West Bengal,17283,11193,639,6/28/2020
India,Andaman and Nicobar Islands,90,46,0,6/29/2020
India,Andhra Pradesh,13891,6232,180,6/29/2020
India,Arunachal Pradesh,187,61,1,6/29/2020
India,Assam,7752,5333,11,6/29/2020
India,Bihar,9640,7390,62,6/29/2020
India,Chandigarh,435,349,6,6/29/2020
India,Chhattisgarh,2761,2173,13,6/29/2020
India,Dadra and Nagar Haveli and Daman and Diu,203,77,0,6/29/2020
India,Delhi,85161,56235,2680,6/29/2020
India,Goa,1198,478,3,6/29/2020
India,Gujarat,31938,23240,1827,6/29/2020
India,Haryana,14210,9502,232,6/29/2020
India,Himachal Pradesh,942,556,9,6/29/2020
India,Jammu and Kashmir,7237,4585,95,6/29/2020
India,Jharkhand,2426,1845,15,6/29/2020
India,Karnataka,14295,7683,226,6/29/2020
India,Kerala,4189,2152,22,6/29/2020
India,Ladakh,964,616,1,6/29/2020
India,Madhya Pradesh,13370,10199,564,6/29/2020
India,Maharashtra,169883,88960,7610,6/29/2020
India,Manipur,1227,494,0,6/29/2020
India,Meghalaya,47,42,1,6/29/2020
India,Mizoram,148,55,0,6/29/2020
India,Nagaland,434,168,0,6/29/2020
India,Odisha,6859,4946,23,6/29/2020
India,Puducherry,619,221,10,6/29/2020
India,Punjab,5418,3764,138,6/29/2020
India,Rajasthan,17660,13618,405,6/29/2020
India,Sikkim,88,50,0,6/29/2020
India,Tamil Nadu,86224,47749,1141,6/29/2020
India,Telangana,15394,5582,253,6/29/2020
India,Tripura,1380,1085,1,6/29/2020
India,Unknown,7004,0,0,6/29/2020
India,Uttar Pradesh,22828,15506,672,6/29/2020
India,Uttarakhand,2831,2111,39,6/29/2020
India,West Bengal,17907,11719,653,6/29/2020
India,Andaman and Nicobar Islands,97,50,0,6/30/2020
India,Andhra Pradesh,14595,6511,187,6/30/2020
India,Arunachal Pradesh,191,62,1,6/30/2020
India,Assam,8227,5647,12,6/30/2020
India,Bihar,10043,7687,67,6/30/2020
India,Chandigarh,440,364,6,6/30/2020
India,Chhattisgarh,2860,2250,13,6/30/2020
India,Dadra and Nagar Haveli and Daman and Diu,213,82,0,6/30/2020
India,Delhi,87360,58348,2742,6/30/2020
India,Goa,1315,596,3,6/30/2020
India,Gujarat,32557,23662,1846,6/30/2020
India,Haryana,14548,9972,236,6/30/2020
India,Himachal Pradesh,953,580,10,6/30/2020
India,Jammu and Kashmir,7497,4722,101,6/30/2020
India,Jharkhand,2490,1884,15,6/30/2020
India,Karnataka,15242,7918,246,6/30/2020
India,Kerala,4442,2306,24,6/30/2020
India,Ladakh,973,648,1,6/30/2020
India,Madhya Pradesh,13593,10395,572,6/30/2020
India,Maharashtra,174761,90911,7855,6/30/2020
India,Manipur,1234,553,0,6/30/2020
India,Meghalaya,52,42,1,6/30/2020
India,Mizoram,160,122,0,6/30/2020
India,Nagaland,459,168,0,6/30/2020
India,Odisha,7065,5189,25,6/30/2020
India,Puducherry,714,272,12,6/30/2020
India,Punjab,5568,3867,144,6/30/2020
India,Rajasthan,18014,14220,413,6/30/2020
India,Sikkim,89,52,0,6/30/2020
India,Tamil Nadu,90167,50074,1201,6/30/2020
India,Telangana,16339,7294,260,6/30/2020
India,Tripura,1388,1086,1,6/30/2020
India,Unknown,6915,0,0,6/30/2020
India,Uttar Pradesh,23492,16084,697,6/30/2020
India,Uttarakhand,2881,2231,41,6/30/2020
India,West Bengal,18559,12130,668,6/30/2020
India,Andaman and Nicobar Islands,100,50,0,7/1/2020
India,Andhra Pradesh,15252,6988,193,7/1/2020
India,Arunachal Pradesh,195,66,1,7/1/2020
India,Assam,8582,5851,12,7/1/2020
India,Bihar,10249,7946,70,7/1/2020
India,Chandigarh,446,367,6,7/1/2020
India,Chhattisgarh,2940,2303,14,7/1/2020
India,Dadra and Nagar Haveli and Daman and Diu,215,86,0,7/1/2020
India,Delhi,89802,59992,2803,7/1/2020
India,Goa,1387,670,4,7/1/2020
India,Gujarat,33232,24030,1867,7/1/2020
India,Haryana,14941,10499,240,7/1/2020
India,Himachal Pradesh,979,614,10,7/1/2020
India,Jammu and Kashmir,7695,4856,105,7/1/2020
India,Jharkhand,2521,1931,15,7/1/2020
India,Karnataka,16514,8063,253,7/1/2020
India,Kerala,4593,2439,24,7/1/2020
India,Ladakh,990,694,1,7/1/2020
India,Madhya Pradesh,13861,10655,581,7/1/2020
India,Maharashtra,180298,93154,8053,7/1/2020
India,Manipur,1260,579,0,7/1/2020
India,Meghalaya,52,42,1,7/1/2020
India,Mizoram,160,123,0,7/1/2020
India,Nagaland,459,168,0,7/1/2020
India,Odisha,7316,5353,25,7/1/2020
India,Puducherry,714,272,12,7/1/2020
India,Punjab,5668,3867,149,7/1/2020
India,Rajasthan,18312,14574,421,7/1/2020
India,Sikkim,101,53,0,7/1/2020
India,Tamil Nadu,94049,52926,1264,7/1/2020
India,Telangana,17357,8082,267,7/1/2020
India,Tripura,1396,1093,1,7/1/2020
India,Unknown,6832,0,0,7/1/2020
India,Uttar Pradesh,24056,16629,718,7/1/2020
India,Uttarakhand,2947,2317,41,7/1/2020
India,West Bengal,19170,12528,683,7/1/2020
India,Andaman and Nicobar Islands,109,51,0,7/2/2020
India,Andhra Pradesh,16097,7313,198,7/2/2020
India,Arunachal Pradesh,195,66,1,7/2/2020
India,Assam,9013,6106,12,7/2/2020
India,Bihar,10471,8020,77,7/2/2020
India,Chandigarh,450,389,6,7/2/2020
India,Chhattisgarh,3013,2385,14,7/2/2020
India,Dadra and Nagar Haveli and Daman and Diu,230,89,0,7/2/2020
India,Delhi,92175,63007,2864,7/2/2020
India,Goa,1482,734,4,7/2/2020
India,Gujarat,33913,24593,1886,7/2/2020
India,Haryana,15509,11019,251,7/2/2020
India,Himachal Pradesh,1014,628,10,7/2/2020
India,Jammu and Kashmir,7849,4974,115,7/2/2020
India,Jharkhand,2584,1983,15,7/2/2020
India,Karnataka,18016,8334,272,7/2/2020
India,Kerala,4753,2640,25,7/2/2020
India,Ladakh,990,730,1,7/2/2020
India,Madhya Pradesh,14106,10815,589,7/2/2020
India,Maharashtra,186626,101172,8178,7/2/2020
India,Manipur,1279,617,0,7/2/2020
India,Meghalaya,56,42,1,7/2/2020
India,Mizoram,162,126,0,7/2/2020
India,Nagaland,501,182,0,7/2/2020
India,Odisha,7545,5502,27,7/2/2020
India,Puducherry,802,331,12,7/2/2020
India,Punjab,5784,4144,152,7/2/2020
India,Rajasthan,18662,14948,430,7/2/2020
India,Sikkim,102,53,0,7/2/2020
India,Tamil Nadu,98392,56021,1321,7/2/2020
India,Telangana,18570,9069,275,7/2/2020
India,Tripura,1435,1146,1,7/2/2020
India,Unknown,6031,0,0,7/2/2020
India,Uttar Pradesh,24825,17221,735,7/2/2020
India,Uttarakhand,2984,2405,42,7/2/2020
India,West Bengal,19819,13037,699,7/2/2020
India,Andaman and Nicobar Islands,116,54,0,7/3/2020
India,Andhra Pradesh,16934,7632,206,7/3/2020
India,Arunachal Pradesh,252,75,1,7/3/2020
India,Assam,9673,6349,14,7/3/2020
India,Bihar,10954,8214,80,7/3/2020
India,Chandigarh,457,393,6,7/3/2020
India,Chhattisgarh,3065,2437,14,7/3/2020
India,Dadra and Nagar Haveli and Daman and Diu,257,96,0,7/3/2020
India,Delhi,94695,65624,2923,7/3/2020
India,Goa,1482,734,4,7/3/2020
India,Gujarat,34600,24933,1904,7/3/2020
India,Haryana,16003,11691,255,7/3/2020
India,Himachal Pradesh,1033,667,10,7/3/2020
India,Jammu and Kashmir,8019,5075,119,7/3/2020
India,Jharkhand,2695,2001,15,7/3/2020
India,Karnataka,19710,8805,293,7/3/2020
India,Kerala,4964,2841,25,7/3/2020
India,Ladakh,1001,777,1,7/3/2020
India,Madhya Pradesh,14297,11049,593,7/3/2020
India,Maharashtra,192990,104687,8376,7/3/2020
India,Manipur,1316,639,0,7/3/2020
India,Meghalaya,62,43,1,7/3/2020
India,Mizoram,162,126,0,7/3/2020
India,Nagaland,539,228,0,7/3/2020
India,Odisha,8106,5705,29,7/3/2020
India,Puducherry,802,331,12,7/3/2020
India,Punjab,5937,4266,157,7/3/2020
India,Rajasthan,19052,15281,440,7/3/2020
India,Sikkim,102,53,0,7/3/2020
India,Tamil Nadu,102721,58378,1385,7/3/2020
India,Telangana,20462,10195,283,7/3/2020
India,Tripura,1525,1199,1,7/3/2020
India,Unknown,4999,0,0,7/3/2020
India,Uttar Pradesh,25797,17597,749,7/3/2020
India,Uttarakhand,3048,2481,42,7/3/2020
India,West Bengal,20488,13571,717,7/3/2020
India,Andaman and Nicobar Islands,119,66,0,7/4/2020
India,Andhra Pradesh,17699,8008,218,7/4/2020
India,Arunachal Pradesh,259,76,1,7/4/2020
India,Assam,10668,6657,14,7/4/2020
India,Bihar,11700,8686,89,7/4/2020
India,Chandigarh,460,395,6,7/4/2020
India,Chhattisgarh,3161,2549,14,7/4/2020
India,Dadra and Nagar Haveli and Daman and Diu,271,96,0,7/4/2020
India,Delhi,97200,68256,3004,7/4/2020
India,Goa,1684,825,6,7/4/2020
India,Gujarat,35312,25406,1925,7/4/2020
India,Haryana,16548,12257,260,7/4/2020
India,Himachal Pradesh,1046,704,11,7/4/2020
India,Jammu and Kashmir,8246,5143,127,7/4/2020
India,Jharkhand,2739,2035,17,7/4/2020
India,Karnataka,21549,9244,335,7/4/2020
India,Kerala,5204,3048,25,7/4/2020
India,Ladakh,1005,826,1,7/4/2020
India,Madhya Pradesh,14604,11234,598,7/4/2020
India,Maharashtra,200064,108082,8671,7/4/2020
India,Manipur,1325,667,0,7/4/2020
India,Meghalaya,62,43,1,7/4/2020
India,Mizoram,164,130,0,7/4/2020
India,Nagaland,563,228,0,7/4/2020
India,Odisha,8601,5934,34,7/4/2020
India,Puducherry,802,331,12,7/4/2020
India,Punjab,6109,4306,162,7/4/2020
India,Rajasthan,19532,15640,447,7/4/2020
India,Sikkim,103,58,0,7/4/2020
India,Tamil Nadu,107001,60592,1450,7/4/2020
India,Telangana,22312,11537,288,7/4/2020
India,Tripura,1546,1202,1,7/4/2020
India,Unknown,4629,0,0,7/4/2020
India,Uttar Pradesh,26554,18154,773,7/4/2020
India,Uttarakhand,3093,2502,42,7/4/2020
India,West Bengal,21231,14166,736,7/4/2020
India,Andaman and Nicobar Islands,125,72,0,7/5/2020
India,Andhra Pradesh,18697,8422,232,7/5/2020
India,Arunachal Pradesh,269,78,1,7/5/2020
India,Assam,11388,7125,14,7/5/2020
India,Bihar,11876,8765,95,7/5/2020
India,Chandigarh,466,395,6,7/5/2020
India,Chhattisgarh,3207,2601,14,7/5/2020
India,Dadra and Nagar Haveli and Daman and Diu,271,106,0,7/5/2020
India,Delhi,99444,71339,3067,7/5/2020
India,Goa,1761,936,7,7/5/2020
India,Gujarat,36037,25892,1943,7/5/2020
India,Haryana,17005,12944,265,7/5/2020
India,Himachal Pradesh,1063,737,11,7/5/2020
India,Jammu and Kashmir,8429,5255,132,7/5/2020
India,Jharkhand,2781,2045,19,7/5/2020
India,Karnataka,23474,9847,372,7/5/2020
India,Kerala,5429,3174,25,7/5/2020
India,Ladakh,1005,826,1,7/5/2020
India,Madhya Pradesh,14930,11411,608,7/5/2020
India,Maharashtra,206619,111740,8822,7/5/2020
India,Manipur,1366,688,0,7/5/2020
India,Meghalaya,62,43,1,7/5/2020
India,Mizoram,186,130,0,7/5/2020
India,Nagaland,590,231,0,7/5/2020
India,Odisha,9070,6224,36,7/5/2020
India,Puducherry,802,331,12,7/5/2020
India,Punjab,6283,4408,164,7/5/2020
India,Rajasthan,20164,15928,456,7/5/2020
India,Sikkim,123,61,0,7/5/2020
India,Tamil Nadu,111151,62778,1510,7/5/2020
India,Telangana,23902,12703,295,7/5/2020
India,Tripura,1568,1202,1,7/5/2020
India,Unknown,4913,0,0,7/5/2020
India,Uttar Pradesh,27707,18761,785,7/5/2020
India,Uttarakhand,3124,2524,42,7/5/2020
India,West Bengal,22126,14711,757,7/5/2020
India,Andaman and Nicobar Islands,141,74,0,7/6/2020
India,Andhra Pradesh,20019,8920,239,7/6/2020
India,Arunachal Pradesh,269,78,1,7/6/2020
India,Assam,12160,7882,14,7/6/2020
India,Bihar,12125,8997,97,7/6/2020
India,Chandigarh,489,401,6,7/6/2020
India,Chhattisgarh,3305,2667,14,7/6/2020
India,Dadra and Nagar Haveli and Daman and Diu,297,114,0,7/6/2020
India,Delhi,100823,72088,3115,7/6/2020
India,Goa,1813,1061,7,7/6/2020
India,Gujarat,36772,26315,1960,7/6/2020
India,Haryana,17504,13335,276,7/6/2020
India,Himachal Pradesh,1077,763,11,7/6/2020
India,Jammu and Kashmir,8675,5318,138,7/6/2020
India,Jharkhand,2847,2068,20,7/6/2020
India,Karnataka,25317,10527,401,7/6/2020
India,Kerala,5622,3341,27,7/6/2020
India,Ladakh,1005,836,1,7/6/2020
India,Madhya Pradesh,15284,11579,617,7/6/2020
India,Maharashtra,211987,115262,9026,7/6/2020
India,Manipur,1390,734,0,7/6/2020
India,Meghalaya,80,43,1,7/6/2020
India,Mizoram,197,133,0,7/6/2020
India,Nagaland,625,243,0,7/6/2020
India,Odisha,9526,6486,38,7/6/2020
India,Puducherry,802,331,12,7/6/2020
India,Punjab,6491,4494,169,7/6/2020
India,Rajasthan,20688,16278,461,7/6/2020
India,Sikkim,125,65,0,7/6/2020
India,Tamil Nadu,114978,66571,1571,7/6/2020
India,Telangana,25733,14781,306,7/6/2020
India,Tripura,1680,1219,1,7/6/2020
India,Unknown,5034,0,0,7/6/2020
India,Uttar Pradesh,28636,19109,809,7/6/2020
India,Uttarakhand,3161,2586,42,7/6/2020
India,West Bengal,22987,15235,779,7/6/2020
India,Andaman and Nicobar Islands,147,75,0,7/7/2020
India,Andhra Pradesh,21197,9745,252,7/7/2020
India,Arunachal Pradesh,276,105,2,7/7/2020
India,Assam,12522,8329,14,7/7/2020
India,Bihar,12570,9284,104,7/7/2020
India,Chandigarh,494,401,7,7/7/2020
India,Chhattisgarh,3415,2751,14,7/7/2020
India,Dadra and Nagar Haveli and Daman and Diu,405,183,0,7/7/2020
India,Delhi,102831,74217,3165,7/7/2020
India,Goa,1903,1156,8,7/7/2020
India,Gujarat,37550,26720,1977,7/7/2020
India,Haryana,17999,13645,279,7/7/2020
India,Himachal Pradesh,1083,790,11,7/7/2020
India,Jammu and Kashmir,8931,5399,143,7/7/2020
India,Jharkhand,2996,2104,22,7/7/2020
India,Karnataka,26815,11098,416,7/7/2020
India,Kerala,5894,3452,27,7/7/2020
India,Ladakh,1041,836,1,7/7/2020
India,Madhya Pradesh,15627,11768,622,7/7/2020
India,Maharashtra,217121,118558,9250,7/7/2020
India,Manipur,1430,771,0,7/7/2020
India,Meghalaya,80,43,1,7/7/2020
India,Mizoram,197,133,0,7/7/2020
India,Nagaland,625,243,0,7/7/2020
India,Odisha,10097,6703,42,7/7/2020
India,Puducherry,930,434,14,7/7/2020
India,Punjab,6749,4554,175,7/7/2020
India,Rajasthan,21404,16575,472,7/7/2020
India,Sikkim,125,70,0,7/7/2020
India,Tamil Nadu,118594,71116,1636,7/7/2020
India,Telangana,27612,16287,313,7/7/2020
India,Tripura,1704,1248,1,7/7/2020
India,Unknown,5018,0,0,7/7/2020
India,Uttar Pradesh,29968,19627,827,7/7/2020
India,Uttarakhand,3230,2621,43,7/7/2020
India,West Bengal,23837,15790,804,7/7/2020
India,Andaman and Nicobar Islands,149,77,0,7/8/2020
India,Andhra Pradesh,22259,11101,264,7/8/2020
India,Arunachal Pradesh,287,109,2,7/8/2020
India,Assam,13336,8729,16,7/8/2020
India,Bihar,13189,9554,107,7/8/2020
India,Chandigarh,513,402,7,7/8/2020
India,Chhattisgarh,3525,2835,14,7/8/2020
India,Dadra and Nagar Haveli and Daman and Diu,408,184,0,7/8/2020
India,Delhi,104864,78199,3213,7/8/2020
India,Goa,2039,1207,8,7/8/2020
India,Gujarat,38333,27289,1993,7/8/2020
India,Haryana,18690,14106,282,7/8/2020
India,Himachal Pradesh,1101,833,11,7/8/2020
India,Jammu and Kashmir,9261,5567,149,7/8/2020
India,Jharkhand,3096,2170,22,7/8/2020
India,Karnataka,28877,11876,470,7/8/2020
India,Kerala,6195,3559,27,7/8/2020
India,Ladakh,1041,836,1,7/8/2020
India,Madhya Pradesh,16036,11987,629,7/8/2020
India,Maharashtra,223724,123192,9448,7/8/2020
India,Manipur,1435,793,0,7/8/2020
India,Meghalaya,80,43,1,7/8/2020
India,Mizoram,197,133,0,7/8/2020
India,Nagaland,657,304,0,7/8/2020
India,Odisha,10624,7006,48,7/8/2020
India,Puducherry,1008,480,14,7/8/2020
India,Punjab,6907,4828,178,7/8/2020
India,Rajasthan,22063,16866,482,7/8/2020
India,Sikkim,133,71,0,7/8/2020
India,Tamil Nadu,122350,74167,1700,7/8/2020
India,Telangana,29536,17279,324,7/8/2020
India,Tripura,1761,1324,1,7/8/2020
India,Unknown,4385,0,0,7/8/2020
India,Uttar Pradesh,31156,20331,845,7/8/2020
India,Uttarakhand,3258,2650,46,7/8/2020
India,West Bengal,24823,16291,827,7/8/2020
India,Andaman and Nicobar Islands,151,83,0,7/9/2020
India,Andhra Pradesh,23814,12154,277,7/9/2020
India,Arunachal Pradesh,302,120,2,7/9/2020
India,Assam,14032,8726,22,7/9/2020
India,Bihar,13944,9816,115,7/9/2020
India,Chandigarh,523,403,7,7/9/2020
India,Chhattisgarh,3675,2903,15,7/9/2020
India,Dadra and Nagar Haveli and Daman and Diu,411,189,0,7/9/2020
India,Delhi,107051,82226,3258,7/9/2020
India,Goa,2151,1273,9,7/9/2020
India,Gujarat,39194,27718,2008,7/9/2020
India,Haryana,19369,14510,287,7/9/2020
India,Himachal Pradesh,1140,846,11,7/9/2020
India,Jammu and Kashmir,9501,5695,154,7/9/2020
India,Jharkhand,3246,2208,23,7/9/2020
India,Karnataka,31105,12833,486,7/9/2020
India,Kerala,6534,3708,27,7/9/2020
India,Ladakh,1055,915,1,7/9/2020
India,Madhya Pradesh,16341,12232,634,7/9/2020
India,Maharashtra,230599,127259,9667,7/9/2020
India,Manipur,1450,799,0,7/9/2020
India,Meghalaya,113,66,2,7/9/2020
India,Mizoram,197,133,0,7/9/2020
India,Nagaland,673,304,0,7/9/2020
India,Odisha,11201,7407,52,7/9/2020
India,Puducherry,1151,584,14,7/9/2020
India,Punjab,7140,4945,183,7/9/2020
India,Rajasthan,22563,17070,491,7/9/2020
India,Sikkim,134,72,0,7/9/2020
India,Tamil Nadu,126581,78161,1765,7/9/2020
India,Telangana,30946,18192,331,7/9/2020
India,Tripura,1776,1338,1,7/9/2020
India,Unknown,4161,0,0,7/9/2020
India,Uttar Pradesh,32362,21127,862,7/9/2020
India,Uttarakhand,3305,2672,46,7/9/2020
India,West Bengal,25911,16826,854,7/9/2020
India,Andaman and Nicobar Islands,156,92,0,7/10/2020
India,Andhra Pradesh,25422,13194,292,7/10/2020
India,Arunachal Pradesh,335,120,2,7/10/2020
India,Assam,14600,9147,27,7/10/2020
India,Bihar,14575,10109,119,7/10/2020
India,Chandigarh,539,408,7,7/10/2020
India,Chhattisgarh,3767,3028,17,7/10/2020
India,Dadra and Nagar Haveli and Daman and Diu,459,211,0,7/10/2020
India,Delhi,109140,84694,3300,7/10/2020
India,Goa,2251,1347,9,7/10/2020
India,Gujarat,40069,28147,2022,7/10/2020
India,Haryana,19934,14904,290,7/10/2020
India,Himachal Pradesh,1171,883,11,7/10/2020
India,Jammu and Kashmir,9888,5786,159,7/10/2020
India,Jharkhand,3419,2224,23,7/10/2020
India,Karnataka,33418,13836,543,7/10/2020
India,Kerala,6950,3820,27,7/10/2020
India,Ladakh,1064,917,1,7/10/2020
India,Madhya Pradesh,16657,12481,638,7/10/2020
India,Maharashtra,238461,132625,9893,7/10/2020
India,Manipur,1582,832,0,7/10/2020
India,Meghalaya,207,66,2,7/10/2020
India,Mizoram,226,143,0,7/10/2020
India,Nagaland,732,304,0,7/10/2020
India,Odisha,11956,7972,56,7/10/2020
India,Puducherry,1272,637,17,7/10/2020
India,Punjab,7357,5017,187,7/10/2020
